time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration
2017-07-20,65,26.6,24.6,25.3,30.7,75.3,75.3,24.0,7.9,0.84
2017-07-21,61,30.2,24.8,27.0,33.0,17.2,17.2,21.0,8.6,1.9
2017-07-22,63,33.8,25.7,29.0,35.7,6.2,6.2,8.0,8.4,4.69
2017-07-23,65,31.9,24.4,26.9,32.3,49.6,49.6,20.0,12.4,2.59
2017-07-24,63,25.9,24.3,25.0,29.6,46.0,46.0,24.0,12.7,0.85
2017-07-25,63,28.2,24.2,25.4,30.5,31.7,31.7,24.0,8.7,1.45
2017-07-26,63,27.9,24.4,26.1,31.9,27.8,27.8,16.0,4.5,1.33
2017-07-27,61,30.5,24.6,27.1,33.3,10.7,10.7,16.0,5.0,2.6
2017-07-28,63,31.7,24.7,27.4,34.1,29.7,29.7,19.0,5.8,3.2
2017-07-29,61,30.5,24.9,27.1,33.5,9.1,9.1,18.0,6.9,3.11
2017-07-30,63,32.0,24.9,28.0,34.4,11.6,11.6,17.0,7.7,4.1
2017-07-31,63,31.0,25.2,27.5,34.2,33.0,33.0,22.0,3.6,2.95
2017-08-01,63,30.9,25.1,27.2,33.7,24.5,24.5,24.0,5.8,2.35
2017-08-02,63,29.6,25.3,26.9,33.5,28.9,28.9,23.0,7.0,1.85
2017-08-03,63,31.4,25.3,27.7,34.4,27.1,27.1,20.0,5.8,2.84
2017-08-04,63,31.2,25.9,28.1,35.1,28.6,28.6,17.0,6.5,2.29
2017-08-05,63,32.6,26.1,28.2,35.1,23.9,23.9,20.0,6.2,2.93
2017-08-06,63,30.6,25.7,27.7,34.3,29.3,29.3,24.0,5.2,2.4
2017-08-07,63,28.5,24.7,26.3,32.4,21.8,21.8,22.0,7.7,1.24
2017-08-08,63,31.3,24.9,27.0,33.1,30.7,30.7,24.0,8.5,2.51
2017-08-09,63,29.7,25.2,26.8,32.2,58.8,58.8,24.0,11.4,1.97
2017-08-10,65,28.8,25.3,26.3,31.2,78.5,78.5,24.0,17.5,1.76
2017-08-11,63,26.0,24.5,25.3,30.6,88.0,88.0,24.0,13.8,0.53
2017-08-12,63,25.5,24.5,24.7,30.0,101.7,101.7,24.0,11.3,0.44
2017-08-13,63,26.8,24.6,25.4,31.1,33.9,33.9,24.0,7.9,0.81
2017-08-14,63,30.2,24.5,26.4,32.4,35.2,35.2,24.0,6.9,2.09
2017-08-15,63,27.8,24.8,25.8,31.5,52.8,52.8,24.0,11.5,1.43
2017-08-16,61,27.8,24.8,26.0,31.5,12.3,12.3,19.0,10.0,1.58
2017-08-17,63,31.5,25.3,28.2,34.3,8.4,8.4,8.0,8.3,3.46
2017-08-18,63,28.4,25.3,26.7,32.8,30.6,30.6,12.0,5.4,1.45
2017-08-19,63,31.8,25.1,27.9,34.5,18.0,18.0,16.0,4.7,3.37
2017-08-20,61,31.1,24.9,27.7,34.0,9.5,9.5,12.0,9.0,3.69
2017-08-21,63,31.3,24.9,27.9,34.5,16.7,16.7,15.0,4.9,3.88
2017-08-22,61,32.3,25.3,28.2,34.7,9.1,9.1,15.0,7.4,3.99
2017-08-23,61,32.2,25.5,28.3,34.8,7.5,7.5,11.0,6.0,3.84
2017-08-24,55,31.6,25.5,28.0,34.5,7.3,7.3,14.0,6.1,3.43
2017-08-25,61,30.4,25.2,27.2,33.6,18.7,18.7,21.0,6.1,2.15
2017-08-26,65,28.2,24.8,26.1,31.9,44.6,44.6,20.0,8.4,1.55
2017-08-27,63,32.3,24.9,28.4,34.7,28.5,28.5,14.0,7.1,4.11
2017-08-28,53,31.7,25.4,28.5,35.1,1.9,1.9,7.0,5.6,3.62
2017-08-29,63,30.3,26.1,27.8,34.1,9.0,9.0,13.0,8.4,3.11
2017-08-30,63,29.3,25.2,26.5,33.0,28.7,28.7,23.0,5.7,1.8
2017-08-31,63,30.0,24.9,26.5,33.0,35.0,35.0,23.0,5.8,2.09
2017-09-01,63,28.3,24.9,26.0,31.9,51.2,51.2,24.0,6.5,1.39
2017-09-02,63,29.9,24.8,26.6,32.4,33.1,33.1,24.0,7.9,2.22
2017-09-03,61,27.4,24.6,25.7,31.6,23.9,23.9,24.0,9.0,0.95
2017-09-04,61,28.0,24.6,25.8,31.8,12.1,12.1,20.0,7.4,1.33
2017-09-05,63,31.3,24.6,26.8,33.1,21.4,21.4,22.0,5.6,2.42
2017-09-06,61,31.3,24.8,26.9,33.2,12.8,12.8,20.0,4.7,2.86
2017-09-07,61,30.7,24.9,27.1,33.6,12.5,12.5,17.0,4.5,3.14
2017-09-08,61,30.3,24.6,26.6,32.7,19.0,19.0,22.0,8.7,2.56
2017-09-09,63,28.1,24.6,25.8,31.7,45.5,45.5,24.0,9.7,1.28
2017-09-10,63,26.2,24.1,25.1,30.9,45.7,45.7,24.0,7.7,0.89
2017-09-11,61,29.4,24.1,25.7,31.5,11.9,11.9,21.0,6.6,1.95
2017-09-12,63,29.1,24.5,26.4,32.2,12.7,12.7,18.0,7.2,2.25
2017-09-13,61,30.4,24.6,26.5,32.5,12.9,12.9,15.0,6.7,3.01
2017-09-14,61,29.0,24.4,26.5,32.7,5.3,5.3,11.0,6.1,2.41
2017-09-15,61,31.9,25.7,28.7,35.5,2.5,2.5,2.0,4.8,4.18
2017-09-16,1,34.1,26.0,29.7,37.0,0.0,0.0,0.0,5.7,4.52
2017-09-17,63,31.9,25.4,27.8,34.0,17.3,17.3,15.0,8.3,2.79
2017-09-18,63,32.1,25.1,27.7,33.1,15.8,15.8,14.0,15.5,3.14
2017-09-19,63,29.9,24.9,26.7,32.2,36.4,36.4,19.0,9.5,2.06
2017-09-20,61,27.8,24.7,25.8,31.5,20.8,20.8,21.0,7.4,1.24
2017-09-21,63,30.7,24.3,26.9,33.1,14.5,14.5,17.0,6.2,3.37
2017-09-22,53,30.5,24.5,27.1,33.5,4.4,4.4,15.0,6.5,2.89
2017-09-23,61,31.6,25.4,28.2,34.8,4.2,4.2,8.0,4.5,3.53
2017-09-24,55,31.8,25.5,28.0,34.6,5.9,5.9,15.0,5.8,3.47
2017-09-25,55,31.5,25.3,27.8,34.5,3.5,3.5,9.0,5.2,2.66
2017-09-26,61,31.4,25.3,27.9,34.7,10.7,10.7,16.0,5.9,3.04
2017-09-27,61,29.9,25.3,27.4,34.2,9.7,9.7,11.0,3.9,2.45
2017-09-28,63,32.3,24.9,27.7,33.9,31.9,31.9,12.0,12.0,2.59
2017-09-29,65,27.7,24.0,25.4,30.6,63.7,63.7,24.0,13.5,1.15
2017-09-30,63,30.1,23.8,25.8,31.5,17.9,17.9,24.0,5.4,2.21
2017-10-01,61,26.8,24.2,25.3,31.1,16.6,16.6,18.0,4.7,1.14
2017-10-02,51,30.6,24.0,27.0,32.5,1.6,1.6,9.0,7.6,3.41
2017-10-03,63,31.2,25.0,27.6,33.9,9.3,9.3,10.0,6.5,3.68
2017-10-04,1,32.9,24.7,28.9,35.1,0.0,0.0,0.0,5.3,4.22
2017-10-05,61,34.1,25.5,29.4,35.9,4.0,4.0,6.0,6.8,4.33
2017-10-06,63,32.9,25.1,28.3,34.8,10.0,10.0,10.0,7.6,3.36
2017-10-07,61,29.7,24.7,26.3,32.1,15.1,15.1,23.0,7.6,2.26
2017-10-08,63,29.9,24.5,26.7,32.4,8.8,8.8,11.0,4.5,2.99
2017-10-09,51,30.0,24.4,27.4,32.8,0.2,0.2,2.0,6.5,2.61
2017-10-10,1,31.7,24.9,28.0,34.2,0.0,0.0,0.0,4.7,3.83
2017-10-11,0,32.2,24.6,28.4,34.9,0.0,0.0,0.0,6.9,3.97
2017-10-12,63,31.3,24.3,27.1,33.5,11.4,11.4,18.0,6.5,3.22
2017-10-13,63,29.7,23.8,25.4,31.1,20.4,20.4,23.0,5.1,1.75
2017-10-14,55,30.0,23.8,25.8,31.4,9.9,9.9,21.0,5.1,2.21
2017-10-15,53,30.1,23.8,26.3,31.8,1.4,1.4,5.0,4.8,2.83
2017-10-16,2,31.1,23.6,27.3,32.6,0.0,0.0,0.0,5.8,3.84
2017-10-17,53,32.3,23.5,28.0,34.1,0.9,0.9,2.0,5.2,3.89
2017-10-18,63,31.2,24.8,27.4,33.4,40.6,40.6,12.0,6.6,3.05
2017-10-19,61,29.3,24.8,26.9,32.8,6.2,6.2,8.0,6.6,2.1
2017-10-20,65,25.7,21.9,23.9,28.0,57.6,57.6,24.0,12.5,0.59
2017-10-21,65,24.1,22.2,22.8,24.9,117.8,117.8,23.0,27.2,0.79
2017-10-22,53,24.2,21.6,22.7,26.7,3.6,3.6,15.0,7.4,0.88
2017-10-23,51,28.0,21.3,24.2,28.5,2.1,2.1,12.0,6.2,2.67
2017-10-24,51,27.8,21.1,24.2,28.5,1.2,1.2,8.0,5.5,2.75
2017-10-25,51,28.8,20.5,24.1,28.2,0.1,0.1,1.0,5.6,3.03
2017-10-26,1,28.8,18.1,23.5,26.6,0.0,0.0,0.0,6.5,3.65
2017-10-27,1,28.1,17.3,22.8,25.4,0.0,0.0,0.0,6.9,3.57
2017-10-28,1,28.6,16.8,23.0,25.6,0.0,0.0,0.0,6.8,3.56
2017-10-29,51,28.7,19.2,23.8,26.7,0.4,0.4,2.0,8.9,3.01
2017-10-30,53,23.2,17.3,20.3,22.4,3.5,3.5,8.0,9.4,1.19
2017-10-31,51,26.7,17.0,22.0,24.7,0.2,0.2,1.0,6.0,3.19
2017-11-01,0,27.7,16.9,22.5,25.2,0.0,0.0,0.0,6.3,3.25
2017-11-02,0,28.5,16.5,22.9,25.7,0.0,0.0,0.0,6.5,3.42
2017-11-03,0,29.5,17.4,23.2,25.9,0.0,0.0,0.0,8.8,3.46
2017-11-04,0,30.0,18.2,23.8,25.9,0.0,0.0,0.0,15.1,3.71
2017-11-05,0,30.3,17.7,23.6,26.0,0.0,0.0,0.0,8.3,3.56
2017-11-06,0,30.0,17.2,23.3,25.9,0.0,0.0,0.0,7.2,3.46
2017-11-07,0,30.0,16.9,23.6,26.0,0.0,0.0,0.0,7.2,3.47
2017-11-08,0,30.1,16.8,23.4,26.0,0.0,0.0,0.0,7.6,3.47
2017-11-09,0,29.6,17.0,23.3,25.3,0.0,0.0,0.0,7.3,3.39
2017-11-10,0,29.7,16.5,23.4,25.3,0.0,0.0,0.0,7.3,3.44
2017-11-11,0,29.9,17.5,23.7,26.3,0.0,0.0,0.0,7.3,3.36
2017-11-12,1,29.7,17.6,23.4,25.4,0.0,0.0,0.0,7.6,3.34
2017-11-13,1,29.1,17.2,22.8,24.7,0.0,0.0,0.0,6.9,3.14
2017-11-14,2,29.7,16.9,22.9,24.4,0.0,0.0,0.0,8.0,3.34
2017-11-15,51,26.8,19.7,23.2,25.8,0.6,0.6,3.0,6.8,1.46
2017-11-16,51,25.0,20.7,22.6,26.0,1.8,1.8,10.0,4.7,0.8
2017-11-17,51,28.1,21.2,24.2,28.2,0.8,0.8,3.0,5.0,2.49
2017-11-18,51,28.3,21.4,24.5,28.6,0.2,0.2,1.0,6.1,2.5
2017-11-19,2,28.5,20.1,24.5,28.6,0.0,0.0,0.0,7.3,2.66
2017-11-20,2,28.6,18.0,23.0,26.2,0.0,0.0,0.0,8.1,2.8
2017-11-21,0,27.6,17.0,22.6,25.3,0.0,0.0,0.0,7.1,2.96
2017-11-22,0,27.1,16.9,21.6,23.4,0.0,0.0,0.0,6.2,2.82
2017-11-23,0,26.6,16.9,21.2,22.5,0.0,0.0,0.0,7.0,2.98
2017-11-24,2,26.6,15.3,20.7,22.2,0.0,0.0,0.0,6.5,2.92
2017-11-25,2,26.3,14.7,20.6,21.9,0.0,0.0,0.0,6.9,2.83
2017-11-26,0,26.0,15.2,20.4,21.8,0.0,0.0,0.0,5.5,2.79
2017-11-27,1,25.5,15.0,20.3,21.5,0.0,0.0,0.0,5.6,2.59
2017-11-28,1,24.8,15.9,20.0,21.0,0.0,0.0,0.0,6.6,2.48
2017-11-29,0,25.4,15.6,20.3,21.1,0.0,0.0,0.0,6.9,2.67
2017-11-30,0,25.9,14.8,20.3,21.4,0.0,0.0,0.0,6.9,2.79
2017-12-01,0,26.7,14.1,20.4,21.5,0.0,0.0,0.0,7.6,2.86
2017-12-02,0,26.7,12.6,19.8,20.5,0.0,0.0,0.0,6.9,2.93
2017-12-03,0,25.8,12.2,19.2,19.5,0.0,0.0,0.0,7.3,2.91
2017-12-04,1,25.9,12.5,19.0,19.5,0.0,0.0,0.0,7.6,2.78
2017-12-05,1,26.2,12.7,19.3,20.0,0.0,0.0,0.0,5.4,2.81
2017-12-06,1,25.6,12.2,19.2,20.0,0.0,0.0,0.0,5.9,2.71
2017-12-07,1,26.6,13.2,20.4,20.6,0.0,0.0,0.0,6.9,2.85
2017-12-08,51,26.4,16.2,20.9,22.2,0.4,0.4,3.0,5.4,2.02
2017-12-09,61,24.4,18.6,20.8,23.2,24.7,24.7,19.0,8.3,1.37
2017-12-10,63,23.4,19.8,21.2,24.0,57.6,57.6,19.0,9.0,1.04
2017-12-11,63,22.4,20.4,21.4,24.9,20.3,20.3,18.0,6.8,0.79
2017-12-12,51,25.4,17.6,21.2,24.3,0.2,0.2,2.0,8.4,1.99
2017-12-13,2,24.6,15.8,19.8,22.1,0.0,0.0,0.0,6.6,2.1
2017-12-14,3,24.5,14.9,19.5,21.4,0.0,0.0,0.0,6.5,2.42
2017-12-15,3,23.3,15.0,19.1,21.1,0.0,0.0,0.0,4.6,2.23
2017-12-16,3,24.3,14.6,18.9,20.9,0.0,0.0,0.0,5.9,2.39
2017-12-17,3,24.0,14.2,18.7,20.6,0.0,0.0,0.0,5.8,2.36
2017-12-18,2,24.4,13.6,18.3,19.6,0.0,0.0,0.0,7.1,2.45
2017-12-19,2,24.7,13.6,18.9,19.9,0.0,0.0,0.0,7.3,2.58
2017-12-20,0,25.5,13.2,19.6,20.8,0.0,0.0,0.0,6.9,2.69
2017-12-21,0,24.7,13.6,19.0,20.4,0.0,0.0,0.0,7.1,2.61
2017-12-22,1,23.5,12.9,18.3,19.5,0.0,0.0,0.0,6.3,2.42
2017-12-23,1,23.5,12.9,18.6,19.9,0.0,0.0,0.0,5.4,2.41
2017-12-24,2,24.6,14.1,18.9,20.6,0.0,0.0,0.0,5.4,2.61
2017-12-25,1,24.5,13.8,18.6,20.4,0.0,0.0,0.0,4.4,2.42
2017-12-26,1,24.4,13.4,18.1,19.7,0.0,0.0,0.0,6.9,2.42
2017-12-27,1,24.8,13.9,18.2,19.7,0.0,0.0,0.0,6.9,2.5
2017-12-28,1,26.1,13.0,19.5,20.7,0.0,0.0,0.0,6.5,2.77
2017-12-29,0,25.5,12.7,19.0,20.2,0.0,0.0,0.0,6.6,2.71
2017-12-30,1,26.1,12.1,19.1,19.7,0.0,0.0,0.0,7.8,2.81
2017-12-31,1,25.7,12.5,19.3,20.3,0.0,0.0,0.0,7.0,2.76
2018-01-01,2,24.4,12.5,19.1,19.9,0.0,0.0,0.0,6.4,2.41
2018-01-02,61,22.7,15.1,18.9,20.6,12.8,12.8,12.0,7.9,2.01
2018-01-03,53,21.1,14.4,17.5,19.0,2.1,2.1,8.0,5.6,1.76
2018-01-04,3,22.4,12.7,17.3,18.2,0.0,0.0,0.0,6.5,2.49
2018-01-05,2,22.3,11.5,16.7,17.6,0.0,0.0,0.0,6.0,2.61
2018-01-06,3,21.0,9.9,15.8,16.2,0.0,0.0,0.0,6.7,2.32
2018-01-07,2,20.1,8.1,14.4,14.4,0.0,0.0,0.0,5.9,2.47
2018-01-08,0,20.1,7.9,13.8,13.4,0.0,0.0,0.0,6.9,2.6
2018-01-09,1,20.6,7.6,14.3,14.1,0.0,0.0,0.0,6.7,2.63
2018-01-10,2,20.5,8.3,14.9,14.8,0.0,0.0,0.0,5.5,2.53
2018-01-11,2,20.2,9.4,15.0,15.1,0.0,0.0,0.0,5.5,2.34
2018-01-12,2,21.2,10.2,15.7,16.3,0.0,0.0,0.0,5.9,2.58
2018-01-13,51,20.5,11.4,16.5,17.2,0.2,0.2,1.0,6.0,2.21
2018-01-14,2,21.4,13.3,16.9,17.8,0.0,0.0,0.0,6.1,2.2
2018-01-15,2,21.3,12.8,16.9,17.9,0.0,0.0,0.0,6.0,2.18
2018-01-16,2,22.2,12.0,16.8,17.8,0.0,0.0,0.0,6.6,2.48
2018-01-17,2,23.1,11.2,17.1,18.1,0.0,0.0,0.0,6.2,2.75
2018-01-18,3,22.8,12.1,17.2,18.4,0.0,0.0,0.0,6.3,2.34
2018-01-19,2,24.1,11.9,18.1,19.4,0.0,0.0,0.0,5.9,2.81
2018-01-20,2,22.8,12.1,17.4,18.3,0.0,0.0,0.0,5.5,2.65
2018-01-21,2,23.3,12.1,17.4,18.5,0.0,0.0,0.0,5.1,2.72
2018-01-22,2,23.6,11.9,17.5,18.7,0.0,0.0,0.0,6.1,2.82
2018-01-23,2,23.7,11.7,17.8,18.9,0.0,0.0,0.0,5.5,2.88
2018-01-24,1,23.4,12.9,17.6,18.5,0.0,0.0,0.0,6.9,2.71
2018-01-25,2,23.1,11.6,17.4,18.2,0.0,0.0,0.0,5.6,2.74
2018-01-26,2,23.1,10.4,16.9,17.1,0.0,0.0,0.0,6.0,3.03
2018-01-27,0,21.8,9.8,15.8,15.5,0.0,0.0,0.0,7.7,2.97
2018-01-28,2,20.6,9.4,15.0,14.4,0.0,0.0,0.0,5.4,2.77
2018-01-29,3,20.8,9.3,15.2,14.8,0.0,0.0,0.0,5.9,2.66
2018-01-30,51,20.4,10.9,15.7,15.5,0.4,0.4,2.0,6.0,2.27
2018-01-31,1,20.7,11.9,15.9,15.4,0.0,0.0,0.0,7.6,2.17
2018-02-01,1,22.1,12.0,17.3,17.5,0.0,0.0,0.0,6.2,2.65
2018-02-02,51,22.8,13.0,17.9,18.6,0.1,0.1,1.0,6.6,2.44
2018-02-03,51,23.0,13.2,18.0,19.0,0.2,0.2,1.0,5.9,2.42
2018-02-04,51,24.3,12.8,18.6,19.9,1.1,1.1,6.0,7.4,2.78
2018-02-05,3,24.8,13.5,18.8,20.2,0.0,0.0,0.0,5.9,3.15
2018-02-06,2,24.4,13.1,18.6,19.8,0.0,0.0,0.0,7.1,3.02
2018-02-07,2,25.1,12.7,18.9,20.0,0.0,0.0,0.0,8.2,3.15
2018-02-08,3,24.9,13.0,18.9,19.9,0.0,0.0,0.0,10.6,2.8
2018-02-09,2,26.0,12.8,19.4,20.4,0.0,0.0,0.0,10.5,3.45
2018-02-10,1,25.6,14.5,19.9,21.2,0.0,0.0,0.0,7.2,2.95
2018-02-11,1,26.2,13.8,19.9,20.3,0.0,0.0,0.0,5.9,3.52
2018-02-12,1,27.7,12.5,19.7,20.2,0.0,0.0,0.0,7.9,3.72
2018-02-13,1,27.7,13.8,20.9,21.8,0.0,0.0,0.0,7.8,3.7
2018-02-14,3,26.2,14.3,19.8,20.9,0.0,0.0,0.0,10.5,3.02
2018-02-15,3,25.3,14.0,19.7,20.6,0.0,0.0,0.0,7.4,3.4
2018-02-16,0,27.1,13.3,20.1,21.1,0.0,0.0,0.0,8.2,3.78
2018-02-17,0,26.1,13.0,19.6,20.5,0.0,0.0,0.0,7.7,3.64
2018-02-18,1,26.4,13.2,19.5,20.1,0.0,0.0,0.0,8.6,3.61
2018-02-19,0,26.6,13.0,19.7,20.0,0.0,0.0,0.0,9.6,3.79
2018-02-20,1,27.0,14.0,20.6,21.5,0.0,0.0,0.0,6.4,3.53
2018-02-21,0,27.6,14.0,20.7,21.5,0.0,0.0,0.0,8.6,3.87
2018-02-22,0,28.0,14.0,21.1,21.9,0.0,0.0,0.0,8.4,3.82
2018-02-23,51,27.2,15.2,21.8,23.2,0.6,0.6,3.0,7.2,3.37
2018-02-24,1,28.3,17.7,22.6,24.2,0.0,0.0,0.0,8.6,3.58
2018-02-25,53,29.3,17.3,23.7,25.6,2.4,2.4,4.0,8.8,3.69
2018-02-26,61,25.0,16.1,20.3,22.2,9.2,9.2,10.0,7.3,2.66
2018-02-27,2,27.0,15.9,21.7,23.7,0.0,0.0,0.0,6.6,3.4
2018-02-28,1,27.8,16.4,22.5,24.6,0.0,0.0,0.0,5.6,3.81
2018-03-01,0,27.4,16.7,22.2,24.1,0.0,0.0,0.0,7.1,3.42
2018-03-02,51,28.2,17.0,22.8,24.6,0.2,0.2,2.0,6.8,3.66
2018-03-03,51,29.4,18.1,23.4,25.6,0.1,0.1,1.0,13.9,3.8
2018-03-04,2,29.0,18.7,23.5,26.0,0.0,0.0,0.0,7.9,3.19
2018-03-05,61,29.5,18.7,23.6,26.7,2.6,2.6,3.0,9.2,3.52
2018-03-06,51,30.3,17.1,23.5,25.7,0.5,0.5,2.0,11.9,4.29
2018-03-07,0,29.4,16.7,22.9,24.1,0.0,0.0,0.0,7.1,4.54
2018-03-08,0,30.4,15.1,22.6,23.4,0.0,0.0,0.0,7.3,4.64
2018-03-09,0,30.3,15.4,23.0,24.4,0.0,0.0,0.0,6.6,4.51
2018-03-10,0,29.8,15.9,22.7,24.1,0.0,0.0,0.0,9.3,4.33
2018-03-11,0,30.0,15.8,22.9,23.5,0.0,0.0,0.0,9.0,4.42
2018-03-12,55,30.7,16.4,23.4,24.5,2.8,2.8,5.0,7.1,4.17
2018-03-13,51,28.3,16.5,22.8,24.8,0.1,0.1,1.0,10.3,3.84
2018-03-14,1,28.9,17.0,23.5,25.4,0.0,0.0,0.0,5.7,3.81
2018-03-15,63,29.5,18.6,24.1,26.9,20.9,20.9,9.0,7.6,4.0
2018-03-16,63,23.4,18.8,20.8,23.6,45.4,45.4,24.0,8.4,2.22
2018-03-17,63,27.9,18.7,22.0,24.9,26.7,26.7,15.0,8.2,3.24
2018-03-18,51,28.4,17.0,22.2,25.0,0.2,0.2,1.0,8.3,4.15
2018-03-19,1,28.7,16.3,22.4,25.0,0.0,0.0,0.0,6.4,4.58
2018-03-20,1,29.2,16.2,22.7,25.0,0.0,0.0,0.0,6.9,4.61
2018-03-21,1,29.4,16.1,22.7,24.6,0.0,0.0,0.0,6.6,4.25
2018-03-22,0,29.8,16.7,23.7,26.3,0.0,0.0,0.0,6.7,4.31
2018-03-23,51,28.9,18.6,24.4,27.9,0.5,0.5,3.0,5.7,4.18
2018-03-24,51,29.2,19.3,24.7,28.8,0.5,0.5,3.0,6.9,4.06
2018-03-25,0,30.4,19.1,24.9,28.7,0.0,0.0,0.0,7.6,4.43
2018-03-26,63,30.0,19.3,24.7,28.5,18.9,18.9,7.0,7.6,4.25
2018-03-27,51,28.5,17.7,22.7,25.6,0.4,0.4,2.0,8.8,3.44
2018-03-28,61,28.8,17.5,24.3,27.8,2.6,2.6,4.0,5.5,4.18
2018-03-29,61,29.1,19.8,23.5,27.2,8.3,8.3,9.0,7.2,3.77
2018-03-30,63,29.7,19.5,23.6,27.2,4.0,4.0,3.0,7.7,4.09
2018-03-31,53,29.5,20.1,24.6,27.1,0.7,0.7,1.0,11.8,4.18
2018-04-01,1,31.4,19.1,25.0,27.7,0.0,0.0,0.0,7.6,4.97
2018-04-02,3,30.7,20.1,25.3,28.6,0.0,0.0,0.0,9.1,4.56
2018-04-03,3,31.5,20.0,25.2,29.0,0.0,0.0,0.0,6.7,4.64
2018-04-04,55,29.9,19.5,24.7,28.3,1.2,1.2,1.0,8.3,4.66
2018-04-05,61,30.4,19.5,25.1,28.9,11.7,11.7,7.0,6.9,4.69
2018-04-06,61,26.0,19.6,22.8,26.2,8.9,8.9,10.0,7.3,2.05
2018-04-07,51,30.2,19.2,25.7,29.2,0.4,0.4,1.0,8.7,4.76
2018-04-08,63,29.0,21.2,24.1,27.8,9.6,9.6,15.0,8.8,2.95
2018-04-09,51,29.6,21.0,25.2,29.1,0.6,0.6,3.0,7.1,4.24
2018-04-10,51,27.7,21.3,24.3,27.5,1.7,1.7,8.0,7.9,3.35
2018-04-11,61,28.5,21.0,24.1,28.2,10.9,10.9,17.0,6.5,3.39
2018-04-12,63,29.1,21.0,24.0,28.0,10.2,10.2,11.0,9.5,2.93
2018-04-13,63,30.0,20.7,24.1,28.2,16.3,16.3,14.0,10.0,3.8
2018-04-14,61,29.2,20.5,25.1,29.6,3.6,3.6,7.0,7.8,4.08
2018-04-15,63,30.2,20.7,24.4,28.2,5.0,5.0,5.0,10.5,3.8
2018-04-16,53,31.4,21.0,26.0,29.8,1.3,1.3,2.0,9.0,4.78
2018-04-17,63,29.2,21.1,24.7,28.5,18.0,18.0,14.0,9.2,3.83
2018-04-18,63,28.0,21.4,23.7,27.6,21.1,21.1,18.0,8.2,2.57
2018-04-19,61,25.7,21.1,22.9,26.4,16.1,16.1,24.0,10.1,1.93
2018-04-20,63,27.3,21.2,23.7,27.8,40.8,40.8,22.0,8.7,2.24
2018-04-21,63,26.4,21.2,23.1,27.1,53.0,53.0,24.0,8.1,1.89
2018-04-22,63,28.6,21.2,24.5,29.2,12.2,12.2,17.0,5.8,2.75
2018-04-23,53,29.6,21.1,24.6,29.3,3.1,3.1,6.0,5.1,3.05
2018-04-24,1,31.0,20.9,26.1,30.9,0.0,0.0,0.0,5.2,4.53
2018-04-25,63,31.5,20.5,25.7,29.6,8.5,8.5,4.0,9.0,4.55
2018-04-26,51,29.7,20.3,24.7,28.5,0.8,0.8,3.0,8.8,4.09
2018-04-27,2,29.9,19.8,25.0,28.5,0.0,0.0,0.0,6.8,4.1
2018-04-28,63,31.1,20.1,26.1,30.1,9.9,9.9,6.0,5.8,5.08
2018-04-29,63,25.9,20.6,23.0,26.3,30.2,30.2,17.0,8.0,2.11
2018-04-30,53,28.2,20.5,24.2,27.6,1.2,1.2,5.0,9.7,2.93
2018-05-01,63,27.8,20.8,24.6,28.4,8.7,8.7,8.0,9.7,3.63
2018-05-02,63,29.7,21.3,25.1,29.6,15.8,15.8,13.0,7.2,3.75
2018-05-03,61,30.1,21.5,24.9,29.3,11.9,11.9,11.0,6.5,3.38
2018-05-04,63,27.4,21.1,23.8,27.9,37.5,37.5,23.0,5.2,2.66
2018-05-05,63,24.1,21.2,22.4,26.5,62.1,62.1,23.0,6.2,1.58
2018-05-06,65,24.1,21.7,22.6,26.9,104.7,104.7,24.0,6.7,1.6
2018-05-07,63,25.1,21.9,23.4,28.1,74.8,74.8,24.0,6.8,1.42
2018-05-08,63,25.0,23.3,23.9,29.2,49.8,49.8,24.0,5.6,1.19
2018-05-09,65,29.3,22.2,24.5,29.4,54.7,54.7,22.0,8.0,2.12
2018-05-10,63,28.7,20.5,24.7,29.6,12.8,12.8,8.0,7.6,2.54
2018-05-11,63,29.1,20.9,24.9,29.0,16.4,16.4,8.0,8.1,3.62
2018-05-12,53,29.8,20.8,25.0,29.4,0.5,0.5,1.0,7.7,4.2
2018-05-13,53,29.6,21.4,25.7,29.9,2.2,2.2,5.0,8.2,4.39
2018-05-14,53,29.1,22.1,24.9,29.4,4.3,4.3,12.0,5.7,2.92
2018-05-15,61,29.7,22.0,24.8,29.5,10.5,10.5,15.0,6.3,3.54
2018-05-16,61,26.6,21.9,23.8,28.0,12.6,12.6,17.0,5.9,2.19
2018-05-17,61,29.4,22.1,24.9,29.3,5.8,5.8,12.0,8.3,3.55
2018-05-18,61,26.0,22.7,23.9,28.5,6.9,6.9,20.0,6.7,1.57
2018-05-19,53,26.9,22.9,24.7,29.2,4.1,4.1,14.0,7.4,1.9
2018-05-20,53,27.9,22.9,25.1,29.5,6.1,6.1,12.0,11.1,2.29
2018-05-21,53,28.9,23.8,26.2,31.3,6.4,6.4,18.0,8.7,3.59
2018-05-22,61,29.5,23.7,26.4,32.1,15.9,15.9,20.0,5.6,3.34
2018-05-23,63,30.2,23.9,26.2,32.0,19.2,19.2,23.0,11.5,3.62
2018-05-24,65,29.6,23.3,25.6,31.2,33.5,33.5,24.0,6.7,2.45
