time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration
17-03-2020,1,30.5,19.8,25.3,32.5,20.8,26.3,0,0,0,9.7,5.03
18-03-2020,3,30.3,20.4,25.3,31.5,21.6,26.5,0,0,0,11.9,4.45
19-03-2020,1,30.9,19.3,25.2,32.9,20,26.7,0,0,0,9.4,4.94
20-03-2020,55,30.7,20.9,25.5,34,23.6,27.9,2.1,2.1,2,8.8,4.34
21-03-2020,51,30.8,19,25.3,33.3,20.9,27.1,0.4,0.4,1,8.1,4.78
22-03-2020,51,29,20.8,24,31.9,23.3,26.1,0.6,0.6,3,11.2,3.99
23-03-2020,1,29.2,18.3,24,31.7,20.2,25.9,0,0,0,9.4,4.61
24-03-2020,1,29.8,20.5,25.1,32.7,22.5,27.1,0,0,0,8.7,4.34
25-03-2020,1,31.7,19.8,25.6,34.8,21.4,27.6,0,0,0,8.6,4.75
26-03-2020,1,33.1,21.3,27.4,35.6,24,30,0,0,0,8.3,4.64
27-03-2020,0,35.3,21.2,28.3,37.6,24,30.2,0,0,0,12.4,6.09
28-03-2020,0,35.4,22.1,29,37.3,24.3,30.9,0,0,0,15.8,6.33
29-03-2020,0,34,22.9,28.2,34.3,24.9,29.3,0,0,0,15.3,6.55
30-03-2020,0,34,20.4,27.4,33.7,21.7,27.7,0,0,0,14.2,6.56
31-03-2020,1,34.2,21.1,27.6,35.6,22.6,28.7,0,0,0,9.4,5.74
01-04-2020,0,34.8,20.1,27.6,36.5,20.3,28.8,0,0,0,10,6.15
02-04-2020,53,35.9,23.7,29,38.5,26.6,32.3,1.1,1.1,2,14.4,5.71
03-04-2020,51,33.8,24.4,28.8,40,29.5,33.4,0.3,0.3,1,16.4,5.21
04-04-2020,2,34.6,23.3,28.2,38.1,28.1,32.3,0,0,0,12.3,5.14
05-04-2020,53,33.4,23.2,28.1,38.9,27.9,32.8,1.2,1.2,4,11.7,5.14
06-04-2020,2,35.1,23.5,28.9,37.2,28.2,32,0,0,0,10.7,5.79
07-04-2020,0,36.4,23.7,29.4,37.4,26.1,31.1,0,0,0,16.4,6.4
08-04-2020,3,33.5,24,28.7,38.2,27.7,32.5,0,0,0,15.5,5.38
09-04-2020,53,34.2,24,28.7,39,28.7,32.7,0.9,0.9,3,12.5,5.54
10-04-2020,1,35,22.1,28.9,38.4,25.8,31.7,0,0,0,9.9,5.94
11-04-2020,51,34.4,23.4,28.9,39.4,27.8,32.5,0.3,0.3,2,22.6,5.9
12-04-2020,51,32.5,22.2,27.1,38.5,26,31.2,0.2,0.2,1,8.2,4.92
13-04-2020,61,33.8,22.7,27.9,38.6,26.3,31.9,4.5,4.5,2,8.7,5.22
14-04-2020,55,34.4,24.7,29,40.2,29.7,34.1,1.9,1.9,2,7.4,5.03
15-04-2020,63,33.8,24.3,28.1,40.4,28.5,33,8.9,8.9,2,10.9,4.41
16-04-2020,61,32.2,22.9,27.1,37.4,26.6,31.2,5.2,5.2,4,12.1,4.52
17-04-2020,65,30.7,23.8,26.9,35.5,26.7,31.4,18.9,18.9,12,18.9,3.03
18-04-2020,65,32.2,22.7,26.7,37.1,25.4,30.5,41.7,41.7,13,20.2,3.76
19-04-2020,53,32.4,23.4,27.7,37.2,27.4,32.5,1.1,1.1,4,16.6,4.35
20-04-2020,65,30.9,23.4,27,36,27.6,31.9,25.2,25.2,9,14.4,3.78
21-04-2020,63,28.7,22.2,25.7,33.7,26.1,30.4,6.7,6.7,2,13.8,2.33
22-04-2020,63,29.5,21.8,25.1,34,24.6,29.4,20.3,20.3,12,9.8,3.59
23-04-2020,65,29.8,21.2,24.9,36.1,24.2,29.4,17.5,17.5,10,8.1,3.55
24-04-2020,65,25.1,21.4,23.1,29.2,24,26.9,59,59,18,14.1,1.47
25-04-2020,63,28,21.9,23.6,32.8,25.3,27.4,13.2,13.2,16,14,2.07
26-04-2020,55,27.3,21.6,24.3,31.1,24.7,27.9,2.4,2.4,4,15.3,2.41
27-04-2020,63,29.8,21.1,24.6,36.8,24.3,28.8,20,20,8,9.4,3.71
28-04-2020,63,28.8,22.3,24.7,35,26,29,14.3,14.3,12,9.8,3.36
29-04-2020,61,29.1,22.1,24.8,35.5,25.9,29.1,5.7,5.7,7,9.5,3.36
30-04-2020,63,30,22.5,25.3,35,26.5,29.7,13.7,13.7,10,11.7,3.35
01-05-2020,63,29.8,22.5,25.2,36.3,27,30.1,9,9,9,11.6,3.4
02-05-2020,61,29.2,22.7,25.3,34.8,26.5,29.9,11.2,11.2,12,8.6,3.55
03-05-2020,63,30.5,22.8,25.5,36.5,27,30,5.2,5.2,7,10.7,3.66
04-05-2020,51,30.9,23,26.8,36.9,27.5,31.9,0.2,0.2,2,8.7,4.44
05-05-2020,63,32.2,24.5,27.9,39,29.6,33.8,8.8,8.8,4,9.7,4.27
06-05-2020,63,29.8,24,26.2,35.2,28.1,31.5,16.3,16.3,11,11.6,2.7
07-05-2020,53,31.9,23.5,27.6,39,28.3,33.1,0.7,0.7,2,17.4,5.23
08-05-2020,51,31.5,23.2,27.1,38.3,28.2,32.9,0.5,0.5,3,7.3,4.58
09-05-2020,53,32.3,24.7,28.4,40.6,30.8,34.9,1.2,1.2,4,7.2,4.98
10-05-2020,51,33.1,24.2,28.7,41.7,29.3,35.1,0.4,0.4,1,7.1,5.17
11-05-2020,51,33.1,26.7,29.8,42.9,33.5,36.9,0.7,0.7,4,7.6,5.19
12-05-2020,3,33.6,26.2,29.8,40.2,32.9,35.9,0,0,0,8.7,5.5
13-05-2020,63,31.6,26.3,28.9,39.2,31.1,34.8,9.7,9.7,7,14.6,4.88
14-05-2020,1,33,25,28.6,40.2,30,34.3,0,0,0,10.8,5.16
15-05-2020,61,32.1,25.8,28.2,39.8,31,34,4.5,4.5,8,12.9,3.78
16-05-2020,51,33.1,26.1,29.4,39.1,31.8,35.4,0.4,0.4,2,13.8,4.16
17-05-2020,51,33.2,26.3,29.8,40.3,32.7,36.3,0.2,0.2,1,10,3.9
18-05-2020,51,33.8,26.4,29.8,41,33,36.2,0.5,0.5,2,9.6,5.25
19-05-2020,51,30.4,26.3,28.3,36.7,32.3,34.5,0.3,0.3,1,6.9,1.73
20-05-2020,61,29.6,25.7,26.9,33.2,26.8,30.3,10.7,10.7,17,35.5,2.21
21-05-2020,65,29.5,25.5,27,32.6,26.1,29.2,55.2,55.2,15,38.5,3.01
22-05-2020,51,30.4,24.9,27.5,36.2,28.5,31.8,1.6,1.6,7,21,3.17
23-05-2020,51,32.3,26.5,29.1,37.5,32.1,34.5,3.1,3.1,12,16,4.54
24-05-2020,51,32.4,26.4,29,36.4,31.5,33.2,0.4,0.4,3,22.7,4.35
25-05-2020,51,32,27.2,29.1,35.5,30.5,32.6,0.2,0.2,1,27.7,4.61
26-05-2020,3,31.9,26.9,28.9,35.2,29.5,31.5,0,0,0,32.2,4.63
27-05-2020,63,31.5,25.8,28.2,34.6,29.7,32,8.7,8.7,8,29.9,3.73
28-05-2020,63,29.8,23.8,26.4,35.7,28.1,31.7,18.1,18.1,22,11.2,2.84
29-05-2020,63,29.7,23.5,25.9,36.3,27.7,30.8,19.1,19.1,15,9.3,3.26
30-05-2020,63,29.7,23.3,26.4,35.9,27.7,31.4,11.6,11.6,13,11.5,3
31-05-2020,63,30.7,24.8,27.3,37.5,30.1,33.2,13,13,19,9.2,3.24
01-06-2020,61,32.4,25.6,28.3,38.9,30.7,34,5.5,5.5,10,12.9,4.26
02-06-2020,63,32.9,26.4,28.3,40.2,31.8,33.6,10.5,10.5,10,15.6,3.73
03-06-2020,63,32.3,25.1,27.2,39.7,29.9,32.7,23.5,23.5,14,15.6,2.78
04-06-2020,63,31.1,25.5,27.3,37.6,30.6,32.9,45,45,16,13.7,2.57
05-06-2020,63,32.3,26.1,28.2,38.4,31.8,34,7,7,12,14.5,3.46
06-06-2020,63,32.7,26.2,28.2,39.1,31.1,34,8.8,8.8,9,15.5,3.12
07-06-2020,61,32.5,25.7,28.5,40.2,31.5,34.7,5.1,5.1,10,11.9,4.05
08-06-2020,61,31.5,25.5,28.3,39,31.6,34.7,5.1,5.1,7,11.2,3.85
09-06-2020,51,33.1,25.7,29.7,40.8,32.3,36.6,0.5,0.5,3,6.1,4.9
10-06-2020,53,31.5,27.1,29.1,38.1,33.4,35.4,1.8,1.8,7,10.5,3.89
11-06-2020,63,29.5,25.5,27.3,34.9,30.7,32.5,17.7,17.7,20,14.8,2.49
12-06-2020,63,28.9,25.7,27.1,34.1,30.4,32,13.9,13.9,15,18.1,1.93
13-06-2020,61,31,26,27.5,37.1,30.4,32.4,8.6,8.6,14,19.6,2.78
14-06-2020,63,30.7,26,28.1,36.4,31.3,33.4,6.3,6.3,10,18.8,3.39
15-06-2020,61,31.3,26.4,28.1,37.2,32.2,33.5,4.3,4.3,6,16.4,3.4
16-06-2020,65,31.9,26.1,27.7,38.2,31.2,33,17.9,17.9,12,19.5,3.16
17-06-2020,63,27.1,25.6,26.3,32.4,30.8,31.5,41.4,41.4,24,17.8,0.77
18-06-2020,61,28.2,25.9,26.8,34,30,31.6,14.4,14.4,17,20.9,1.37
19-06-2020,63,30,25.5,27.3,36.1,30.4,32.9,11.1,11.1,15,14.8,2.16
20-06-2020,51,31.4,26,28.2,37.5,31.2,33.3,1.2,1.2,7,19.3,3.9
21-06-2020,61,30.7,26.4,27.9,36.5,30.3,32.2,3,3,10,22,3.32
22-06-2020,63,31.2,25.8,28.1,36.7,30.1,32.7,5.2,5.2,13,20.3,3.53
23-06-2020,61,30.8,26.3,28.4,36.8,30.9,33.6,3.2,3.2,10,17.6,3.46
24-06-2020,51,32.8,26.4,29.3,39.5,32.4,35.4,1.1,1.1,5,14.6,4.68
25-06-2020,53,33.3,27,29.7,39.7,32.4,35.3,0.6,0.6,1,16.7,4.81
26-06-2020,63,32.6,27.1,28.9,38.2,32,33.8,9,9,6,19.6,3.6
27-06-2020,65,30.6,26.6,27.8,36.1,31.2,33,33.8,33.8,17,18.1,1.89
28-06-2020,63,28.9,25.3,26.6,34.2,31,32.3,49.2,49.2,24,15.1,1.45
29-06-2020,63,31.3,25.7,27.3,38,30.9,32.9,19.8,19.8,19,15,2.33
30-06-2020,53,32.2,25.4,28.6,38.8,31.2,34.5,2.7,2.7,10,10.8,4.52
01-07-2020,61,32.8,26.5,29.3,39.7,32,35.2,7.8,7.8,11,12.7,4.56
02-07-2020,55,31.9,27.2,28.9,37.9,33,34.6,2.7,2.7,8,13.2,3.44
03-07-2020,51,32.1,26.7,29.4,40.1,32.9,35.4,0.9,0.9,6,12.9,4.4
04-07-2020,63,31.1,26.7,28.3,36.4,31.9,34,17.5,17.5,9,14.5,3.05
05-07-2020,53,28.9,26,27.2,33.6,30.9,31.9,6.8,6.8,17,21.9,1.97
06-07-2020,61,31.1,26.3,28,36.7,30.6,32.6,6.4,6.4,12,22.1,3.75
07-07-2020,61,31.4,27,28.6,37,30.8,33.1,4,4,11,23.6,3.94
08-07-2020,63,31.2,25.9,28.1,36.8,31.3,33.5,14,14,17,18.4,3.02
09-07-2020,63,32.1,25.8,27.7,37.6,30.6,32.7,22.4,22.4,19,19.5,2.65
10-07-2020,63,31.6,26.3,28,36.8,30.7,32.9,14.3,14.3,16,18.1,2.8
11-07-2020,65,30.1,25.9,27.1,34.7,30.5,32.2,33.9,33.9,24,18.7,1.69
12-07-2020,63,28.5,25.8,26.7,34.1,30.6,32.2,24.4,24.4,24,15.3,1.22
13-07-2020,61,29.4,25.4,27.1,36.3,30.8,33,12,12,16,12.1,2.01
14-07-2020,63,31.6,25.7,27.7,37.4,31,32.8,11.5,11.5,17,17.7,2.9
15-07-2020,61,31.1,25.9,28,36.2,30.8,32.9,6.2,6.2,11,19.2,3.29
16-07-2020,51,32,25.8,28.7,37.7,31.1,33.9,0.9,0.9,5,15.9,4.39
17-07-2020,61,31,26.7,28.9,36.8,32.3,34.4,6.8,6.8,6,13.7,3.97
18-07-2020,61,32.5,26.9,29.1,38.6,32.2,34.4,3.1,3.1,4,16.6,4.08
19-07-2020,63,31.7,26.8,28.5,36.5,32.1,33.6,13.7,13.7,11,20.7,3.42
20-07-2020,63,31.1,25.9,27.4,36.8,30.4,32.6,20.3,20.3,18,16.5,2.18
21-07-2020,63,30.3,25.5,27,35.4,30,32.2,29.8,29.8,23,19.3,1.83
22-07-2020,63,29.3,25.2,26.5,36.2,30,32.4,34.8,34.8,23,12.9,1.31
23-07-2020,61,30.1,25.3,27.1,35.1,30.4,32.4,7,7,12,14.3,2.54
24-07-2020,63,30.9,25.5,27.5,36.6,30.3,32.6,5.7,5.7,13,16.6,2.98
25-07-2020,51,31.9,25.4,28.7,38.8,30.5,34.6,0.4,0.4,2,10.6,4.52
26-07-2020,51,32.9,26.8,29.7,40.9,32.8,36.2,0.3,0.3,3,9.7,4.55
27-07-2020,63,30.8,27.5,29,38.4,34.1,35.7,12.7,12.7,11,10.5,2.71
28-07-2020,63,31.5,26.2,28.1,38.8,32.5,34.6,17,17,19,12.4,2.95
29-07-2020,61,30.1,25.7,27.6,35.8,31.1,33,9.2,9.2,21,13.1,2.3
30-07-2020,53,31.6,26.3,28.7,38.3,31.4,34.2,1.5,1.5,6,13,4
31-07-2020,51,32.6,26.2,29.2,40.1,31.7,35.6,0.5,0.5,3,11.1,4.33
01-08-2020,51,32.8,27.1,29.8,41.1,33.9,37,0.7,0.7,4,6,4.49
02-08-2020,55,32.7,27.7,30,41.4,34.6,37.4,2.4,2.4,7,7.2,3.84
03-08-2020,63,33.8,26.4,30.2,41.4,33,37.5,11.6,11.6,9,6.8,4.34
04-08-2020,63,30.4,26.8,27.9,37.5,33.3,34.6,35.8,35.8,18,13.2,1.89
05-08-2020,63,32.6,26.3,28.5,37.1,31.7,33.4,14.9,14.9,14,24.3,3.42
06-08-2020,63,31.7,25.8,28.1,38.6,30.4,32.8,10.8,10.8,19,23.1,3.51
07-08-2020,61,32.1,26,28.5,39.3,31.6,34.2,5.8,5.8,11,17.9,3.6
08-08-2020,51,31.7,26.5,28.8,39.1,32.4,34.4,0.9,0.9,6,16.3,3.81
09-08-2020,53,32,26.7,29.1,38.5,31.8,34.5,0.9,0.9,2,17.7,4.46
10-08-2020,51,31.9,26.7,29,38.1,32,34.5,0.7,0.7,5,15.7,4.03
11-08-2020,63,30.9,26.6,28.6,36.2,32.2,34,5.7,5.7,6,15.8,3.09
12-08-2020,63,31.8,26.5,28.6,39.3,31.7,33.8,5.2,5.2,12,16.2,3.83
13-08-2020,51,32.2,26.7,29.2,38.5,31.7,34.5,0.8,0.8,4,15.6,4.37
14-08-2020,51,32.4,27.2,29.4,37.8,32.1,34.5,0.3,0.3,2,19.2,4.36
15-08-2020,55,29.3,26.8,28,33.4,30.4,31.6,2.8,2.8,7,28.5,3.11
16-08-2020,55,30.3,26,27.8,35,30.2,32,5.4,5.4,10,22.2,3.27
17-08-2020,53,30.4,26.2,27.6,35.2,30.8,32.2,2.3,2.3,10,20.5,2.79
18-08-2020,63,30.9,25.9,27.8,36.4,30.6,32.8,8.7,8.7,14,16.7,3.03
19-08-2020,63,30.2,25.5,27.2,33.6,29.1,30.9,7.8,7.8,14,27,3.27
20-08-2020,61,26.7,25.2,25.8,30.6,28.4,29.4,20.8,20.8,24,21.6,1.12
21-08-2020,61,26.8,25.1,25.8,31.6,29.3,30.2,18.6,18.6,23,18.4,1.16
22-08-2020,63,29.4,24.9,26.2,35.1,29.2,31.2,24.8,24.8,24,13.6,2.01
23-08-2020,63,30.6,24.9,26.9,37.1,30,32.7,14.4,14.4,16,9.4,2.74
24-08-2020,55,31.8,25.3,27.7,37.7,30.9,33.6,2,2,7,9.7,3.42
25-08-2020,61,32.1,26,28.2,38,30.8,33.3,3.3,3.3,5,18.7,3.83
26-08-2020,63,29.9,26,27.3,31.9,28.3,30.2,12.4,12.4,9,31.1,3.37
27-08-2020,53,30.7,25.2,27.5,35.5,29.3,32,4.8,4.8,14,19.9,3.41
28-08-2020,55,30.7,25.9,27.8,36.4,30.7,33,2.8,2.8,7,13.4,3.05
29-08-2020,51,32.4,25.8,28.9,39,31.6,34.9,0.5,0.5,2,12.2,4.29
30-08-2020,53,33,26.4,29.3,40,32.7,35.6,1.7,1.7,6,10.2,4.17
31-08-2020,61,31.8,26.5,28.4,39.7,33.2,35.2,9.8,9.8,17,9.4,2.75
01-09-2020,63,29.2,25.6,27,35.6,31.4,33.2,21.8,21.8,18,10.2,1.77
02-09-2020,53,31.4,25.4,28.1,37.3,31.1,33.8,1.8,1.8,4,11.7,3.87
03-09-2020,1,32.1,25.1,28.7,38.6,31.4,34.7,0,0,0,7.6,4.47
04-09-2020,1,32.8,26,29.4,39.9,31.9,35.5,0,0,0,7.9,4.56
05-09-2020,51,32.8,26.6,29.5,39.6,32.7,35.5,0.2,0.2,1,13.3,4.73
06-09-2020,51,33,26.6,29.4,39.3,32.6,35.1,0.4,0.4,3,14.9,4.76
07-09-2020,63,32.3,26.8,29.1,38.4,32.4,35,6.4,6.4,7,13.4,4.01
08-09-2020,55,32.2,26.5,29,38.8,32.5,35.4,3.6,3.6,10,9.2,4.03
09-09-2020,63,32.5,26.2,28.9,40.2,32.3,35.4,4.2,4.2,6,9,3.6
10-09-2020,63,30.7,25.9,27.7,38,31.8,33.9,31.2,31.2,18,9.1,2.39
11-09-2020,55,31.2,25.7,28.4,37.9,30.7,34,5,5,11,14,3.63
12-09-2020,61,31.5,26.6,28.7,37.2,32.2,34.6,3.6,3.6,7,9.7,3.01
13-09-2020,61,31.4,26.3,28.6,38.9,33,35.1,2.7,2.7,6,11.5,3.34
14-09-2020,63,30.9,25.7,28,36.6,31.2,33.7,5,5,9,12.2,2.94
15-09-2020,63,31,26.1,27.8,36.5,32,33.5,9.7,9.7,6,12.3,2.57
16-09-2020,61,31.8,25.5,27.9,38,30.7,33.5,8.2,8.2,15,15.9,3.42
17-09-2020,61,32.1,26.2,28.3,39.4,31.4,34.3,5.8,5.8,10,14.8,3.26
18-09-2020,51,32.9,26.4,29.3,40.3,33,36.3,0.6,0.6,4,7.4,4
19-09-2020,1,34.2,26.3,30.4,41.6,32.2,36.9,0,0,0,9.4,4.88
20-09-2020,61,35.4,28,30.7,44.1,33.6,37.1,2.1,2.1,2,11.1,4.72
21-09-2020,61,28.3,26.1,27.2,33.2,30.1,31.4,13.7,13.7,20,24.9,2.06
22-09-2020,61,30.1,25.8,27.3,34.6,30.1,31.9,13,13,19,19.7,2.3
23-09-2020,63,29.7,25.8,27.1,34.4,30.3,31.8,8.9,8.9,14,19.6,2.3
24-09-2020,63,29.3,25.2,26.5,34.2,30,31.4,25.6,25.6,21,17.4,1.39
25-09-2020,61,30.4,25.5,27.2,34.6,30.3,31.7,6.9,6.9,15,23.1,2.64
26-09-2020,63,29.9,25.8,26.9,34.6,30,31.5,18.6,18.6,12,18.4,2.33
27-09-2020,63,30.9,25.4,27.2,36.7,30,32.3,7.8,7.8,13,14.3,2.61
28-09-2020,61,31.7,24.9,28.3,39,30.3,34.4,3.9,3.9,10,10.4,3.59
29-09-2020,63,31.8,26.2,28.3,38.7,33.2,35.2,5.3,5.3,7,5.4,2.95
30-09-2020,63,32.2,26.2,27.9,39.7,32.9,34.7,11.5,11.5,13,9.8,3
01-10-2020,63,31.3,26,28.2,38.2,32.5,34.5,5.5,5.5,11,10.2,3.07
02-10-2020,53,31.2,25.9,28.2,37.8,32.2,34.4,2,2,7,10.2,3.47
03-10-2020,61,31.3,25.8,28.2,37.2,31.8,34.3,3.1,3.1,6,11.2,3.31
04-10-2020,63,31.6,25.6,28,38.9,31.9,34.3,4.2,4.2,5,10.5,3.31
05-10-2020,63,30.4,26,27.5,35.8,31.3,33.4,11.4,11.4,15,11.1,2.68
06-10-2020,61,30.5,25.4,27.2,36.9,30.7,33,3.9,3.9,8,13,2.48
07-10-2020,63,30.5,25.6,27.4,36.9,31,33.3,8.5,8.5,10,8.4,2.85
08-10-2020,51,31.8,25.2,28.5,39.2,31.5,35,0.4,0.4,3,6.7,3.49
09-10-2020,1,32.7,25.7,29.2,39.4,32,35.5,0,0,0,7.1,3.73
10-10-2020,61,32.8,26.1,29.4,41.1,32.7,36.4,4,4,4,5.9,3.86
11-10-2020,61,32.5,26.6,29.2,40.6,33.6,36.4,2.2,2.2,4,6,3.52
12-10-2020,61,32.5,26,28.8,41,32.7,35.7,3,3,6,7.2,3.72
13-10-2020,53,32.9,25.9,29.2,41.1,32.3,36,1.9,1.9,5,6.4,3.8
14-10-2020,61,32.6,26.5,29,41.1,33.4,36,4,4,6,6.1,3.51
15-10-2020,1,32.4,25.8,28.9,39.6,32.4,35.5,0,0,0,6.1,3.67
16-10-2020,51,32.7,26,29.1,39.4,32.4,35.4,0.2,0.2,2,7.4,3.82
17-10-2020,0,33.1,24.9,29,40.1,30.2,34.9,0,0,0,7.4,4.25
18-10-2020,51,30.7,24.8,27.8,36.1,30.2,33.6,0.7,0.7,5,9.2,2.76
19-10-2020,61,31.5,25.5,27.8,39.4,31.9,34.5,5,5,10,6.1,2.57
20-10-2020,51,31.5,25.5,28.1,38.6,32.1,34.5,0.8,0.8,4,8.3,3.25
21-10-2020,63,30.3,24.8,27,36.8,30.2,32.7,7.8,7.8,8,7.2,2.72
22-10-2020,63,27.1,23.9,25.5,31.3,27.5,29.9,32.2,32.2,16,13.7,1.12
23-10-2020,65,25.7,23.4,24.3,29.2,26.5,27.5,88.2,88.2,22,26.8,0.58
24-10-2020,51,26,24.3,25.2,30.3,28.7,29.6,0.4,0.4,3,16.2,1.19
25-10-2020,51,29.6,23.5,26.1,34.5,28.4,31.1,0.7,0.7,3,7.4,2.62
26-10-2020,51,30.4,23.6,26.6,35.2,28.5,31.7,0.1,0.1,1,6,3.07
27-10-2020,0,30.3,22.3,26.2,35.3,26.4,30.5,0,0,0,7.7,3.67
28-10-2020,0,30.7,22.4,26.4,36.6,25.9,30.7,0,0,0,6.8,3.73
29-10-2020,1,31.7,22.9,27.3,37.5,27.2,32.2,0,0,0,7.7,3.79
30-10-2020,1,32.8,24.2,28.2,38.2,28.9,33.4,0,0,0,11.3,3.88
31-10-2020,63,28.2,24.8,26.2,33,29.9,31.5,7.4,7.4,9,14.3,1.59
01-11-2020,63,29.7,23.8,26,33.8,28.1,30.5,5,5,4,9.9,2.44
02-11-2020,51,29.4,23.4,25.9,34,27.6,30.5,1.3,1.3,5,7.3,2.53
03-11-2020,53,29.6,23.6,25.9,35.1,28.6,31.2,2.1,2.1,6,7.4,2.45
04-11-2020,51,29.4,22.6,25.5,33.6,25.9,29.4,0.1,0.1,1,8.4,3.49
05-11-2020,2,28.8,19.3,23.9,32,20.2,26.6,0,0,0,9.1,3.56
06-11-2020,0,28,17.2,22.3,28.9,18,23.1,0,0,0,10.9,3.96
07-11-2020,0,28.3,15.8,22,31.2,16.4,23.8,0,0,0,9.4,3.6
08-11-2020,0,29.5,17.1,23.3,33.1,18.2,25.8,0,0,0,8.4,3.59
09-11-2020,0,29.8,17.3,23.4,32.6,18.5,25.7,0,0,0,8.4,3.63
10-11-2020,0,30.3,18.8,24.1,32.4,20.6,26.1,0,0,0,10.2,3.76
11-11-2020,0,30.5,18,24.2,32.9,19.1,26.1,0,0,0,8.7,3.8
12-11-2020,1,30.3,18.4,24.3,34,20,27,0,0,0,8.6,3.51
13-11-2020,0,30.4,19.5,24.5,34.1,21.8,27.3,0,0,0,8.9,3.48
14-11-2020,0,29.8,19,24.1,33.8,21.1,26.9,0,0,0,8.7,3.46
15-11-2020,0,29.6,18.5,23.9,33.7,20.3,26.5,0,0,0,8.3,3.48
16-11-2020,0,29,19.4,23.7,32.2,21.1,26,0,0,0,9,3.47
17-11-2020,0,28.7,18.7,23.4,31.3,20.5,25.4,0,0,0,9.2,3.36
18-11-2020,2,28.5,18,23.3,30.1,19.6,25.1,0,0,0,7.6,3.35
19-11-2020,3,28.5,19.8,24.1,31.7,22.4,26.8,0,0,0,8,3.06
20-11-2020,51,28.8,20.7,24.3,33.2,23.7,27.9,0.6,0.6,3,7.7,2.79
21-11-2020,61,26.6,20.6,22.9,30.2,23.3,26.5,6.8,6.8,10,7.9,1.69
22-11-2020,1,26.4,17.4,22.1,26.9,17.3,22.8,0,0,0,10.3,3.5
23-11-2020,0,25.7,14,19.6,25.8,13.5,19.3,0,0,0,9.4,3.41
24-11-2020,1,26,13.9,19.6,27.8,13.9,20.3,0,0,0,10,3.11
25-11-2020,1,27.2,14.3,20.5,28.7,14.4,21.4,0,0,0,9.2,3.21
26-11-2020,1,27.2,14.8,21.1,28.3,15.2,22,0,0,0,9,2.97
27-11-2020,2,27.8,17.3,22.1,28.5,18.4,23.2,0,0,0,9.4,2.92
28-11-2020,2,27.6,17.7,22.1,29.3,18.3,23.2,0,0,0,10.5,3.1
29-11-2020,0,27.7,16.1,21.4,29.7,16.4,22.5,0,0,0,10,3.27
30-11-2020,0,27.5,15.1,21,29.5,15.3,22,0,0,0,9.4,3.2
01-12-2020,0,27.7,15.6,21.3,30.3,16.2,22.4,0,0,0,9.6,3.18
02-12-2020,0,27.1,17.1,21.6,29.3,17.6,22.8,0,0,0,9.6,3.07
03-12-2020,3,26.9,18.1,22,29.1,19.2,23.4,0,0,0,8.2,2.94
04-12-2020,2,26.6,18.7,22.3,27.6,20.6,23.9,0,0,0,7.4,2.71
05-12-2020,3,26.6,17.7,22.1,27.3,19.4,23.6,0,0,0,7.6,2.49
06-12-2020,3,26.5,16.7,21.7,28.3,17.9,23.3,0,0,0,8.4,2.82
07-12-2020,3,26.6,17.6,21.8,28.7,19.5,23.5,0,0,0,8.1,2.76
08-12-2020,3,25.6,15.8,20.7,27.8,17.2,22.1,0,0,0,8.2,2.67
09-12-2020,3,25.2,16.5,20.5,27.1,18,22.1,0,0,0,8,2.42
10-12-2020,3,25.1,16.3,20.6,26.7,17.4,22.5,0,0,0,7.4,2.17
11-12-2020,3,24.7,16.9,20.6,26.4,18.8,22.2,0,0,0,6.8,2.36
12-12-2020,3,25,15.4,19.9,27,16.3,21.1,0,0,0,7.9,2.25
13-12-2020,3,24.7,16.4,20.1,26,17.2,21.4,0,0,0,8.7,2.55
14-12-2020,2,25.3,15.1,20.1,25.6,15.8,20.7,0,0,0,11.8,2.96
15-12-2020,2,25.2,15.5,19.9,25.6,15.9,20.3,0,0,0,10.9,2.96
16-12-2020,1,25.7,15.7,20.4,26.6,16.1,20.9,0,0,0,10.5,3.01
17-12-2020,0,25.1,14.7,19.6,25.4,15,19.9,0,0,0,9.7,3.01
18-12-2020,0,23.1,13.9,18.1,22.8,12.2,17.3,0,0,0,10.5,3.13
19-12-2020,0,22.3,10,16.1,21.1,8.5,14.7,0,0,0,9,3.1
20-12-2020,0,22.9,10.9,16.6,23,9.7,16.1,0,0,0,9.1,2.85
21-12-2020,2,23.1,11.1,17.1,23.9,10.5,17,0,0,0,10,2.81
22-12-2020,0,23.9,12.7,18,25.3,11.9,18.1,0,0,0,9.7,2.83
23-12-2020,0,24.3,12.4,18.2,25.5,12.1,18.4,0,0,0,9.6,2.83
24-12-2020,2,24.6,12.6,18.6,25.5,12.4,18.9,0,0,0,9.4,2.86
25-12-2020,0,24.5,12.5,18.4,25.1,12.1,18.5,0,0,0,9,2.99
26-12-2020,0,24.4,11.9,17.8,24.1,11.2,17.4,0,0,0,9.4,3.09
27-12-2020,0,23.5,11.6,17.4,23.5,10.9,17,0,0,0,9.4,2.96
28-12-2020,0,23.8,11.4,17.6,24.1,10.7,17.3,0,0,0,9.8,2.98
29-12-2020,0,24,11.7,17.7,24,10.8,17.3,0,0,0,9.5,3
